,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
3535270,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-01-06,-15.0,3.0,-12.0,-39.0,-29.0,21.0
3535271,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-01-07,-23.0,-4.0,-13.0,-44.0,-31.0,22.0
3535272,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-01-08,-31.0,-6.0,-36.0,-46.0,-34.0,26.0
3535273,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-01-09,-25.0,7.0,-28.0,-53.0,-18.0,16.0
3535274,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-01-10,-36.0,-12.0,-40.0,-58.0,-13.0,12.0
3535275,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-01-11,-22.0,-4.0,-33.0,-42.0,-32.0,22.0
3535276,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-01-12,-20.0,1.0,-26.0,-39.0,-33.0,21.0
3535277,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-01-13,-19.0,-3.0,-24.0,-39.0,-32.0,19.0
3535278,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-01-14,-26.0,-12.0,-27.0,-49.0,-37.0,18.0
3535279,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-01-15,-26.0,-3.0,-33.0,-48.0,-37.0,18.0
3535280,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-01-16,-33.0,-8.0,-44.0,-57.0,-28.0,13.0
3535281,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-01-17,-35.0,-12.0,-36.0,-57.0,-19.0,12.0
3535282,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-01-18,-28.0,-13.0,-37.0,-45.0,-37.0,20.0
3535283,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-01-19,-28.0,-12.0,-33.0,-47.0,-39.0,20.0
3535284,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-01-20,-25.0,-12.0,-30.0,-47.0,-37.0,20.0
3535285,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-01-21,-31.0,-16.0,-35.0,-47.0,-38.0,20.0
3535286,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-01-22,-31.0,-6.0,-35.0,-50.0,-36.0,21.0
3535287,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-01-23,-28.0,-3.0,-34.0,-57.0,-23.0,14.0
3535288,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-01-24,-31.0,-10.0,-27.0,-59.0,-13.0,10.0
3535289,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-01-25,-20.0,-5.0,-21.0,-48.0,-33.0,19.0
3535290,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-01-26,-26.0,-9.0,-27.0,-49.0,-36.0,20.0
3535291,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-01-27,-24.0,-8.0,-27.0,-48.0,-34.0,20.0
3535292,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-01-28,-32.0,-17.0,-36.0,-50.0,-36.0,21.0
3535293,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-01-29,-26.0,2.0,-39.0,-50.0,-34.0,19.0
3535294,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-01-30,-29.0,3.0,-44.0,-52.0,-22.0,15.0
3535295,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-01-31,-23.0,6.0,-28.0,-50.0,-10.0,8.0
3535296,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-02-01,-16.0,6.0,-30.0,-39.0,-32.0,16.0
3535297,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-02-02,-27.0,-9.0,-41.0,-46.0,-36.0,20.0
3535298,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-02-03,-22.0,-7.0,-32.0,-45.0,-33.0,19.0
3535299,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-02-04,-25.0,-13.0,-29.0,-46.0,-36.0,19.0
3535300,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-02-05,-25.0,-1.0,-29.0,-49.0,-34.0,18.0
3535301,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-02-06,-24.0,0.0,-33.0,-51.0,-21.0,14.0
3535302,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-02-07,-32.0,-13.0,-32.0,-57.0,-12.0,10.0
3535303,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-02-08,-28.0,-14.0,-43.0,-47.0,-36.0,22.0
3535304,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-02-09,-23.0,-7.0,-32.0,-41.0,-35.0,20.0
3535305,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-02-10,-20.0,-6.0,-27.0,-42.0,-33.0,19.0
3535306,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-02-11,-19.0,-4.0,-28.0,-40.0,-35.0,17.0
3535307,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-02-12,-27.0,-1.0,-37.0,-54.0,-51.0,22.0
3535308,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-02-13,-23.0,3.0,-35.0,-51.0,-22.0,13.0
3535309,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-02-14,-15.0,5.0,-17.0,-47.0,-7.0,7.0
3535310,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-02-15,-15.0,4.0,-30.0,-37.0,-30.0,16.0
3535311,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-02-16,-19.0,0.0,-31.0,-39.0,-33.0,18.0
3535312,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-02-17,-20.0,-2.0,-27.0,-42.0,-30.0,18.0
3535313,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-02-18,-21.0,-3.0,-29.0,-40.0,-32.0,18.0
3535314,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-02-19,-23.0,6.0,-35.0,-47.0,-31.0,19.0
3535315,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-02-20,-22.0,8.0,-32.0,-51.0,-18.0,14.0
3535316,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-02-21,-36.0,-11.0,-44.0,-60.0,-12.0,14.0
3535317,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-02-22,-20.0,-1.0,-34.0,-48.0,-32.0,21.0
3535318,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-02-23,-19.0,0.0,-29.0,-41.0,-30.0,19.0
3535319,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-02-24,-16.0,0.0,-29.0,-36.0,-28.0,18.0
3535320,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-02-25,-20.0,-5.0,-25.0,-46.0,-50.0,21.0
3535321,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-02-26,-17.0,9.0,-35.0,-41.0,-29.0,19.0
3535322,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-02-27,-14.0,15.0,-31.0,-42.0,-16.0,12.0
3535323,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-02-28,-21.0,3.0,-28.0,-47.0,-6.0,9.0
3535324,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-03-01,-8.0,10.0,-25.0,-33.0,-26.0,17.0
3535325,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-03-02,-14.0,9.0,-29.0,-37.0,-29.0,18.0
3535326,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-03-03,-12.0,7.0,-27.0,-37.0,-28.0,18.0
3535327,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-03-04,-15.0,4.0,-28.0,-39.0,-30.0,18.0
3535328,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-03-05,-17.0,12.0,-31.0,-41.0,-28.0,19.0
3535329,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-03-06,-15.0,17.0,-27.0,-41.0,-14.0,12.0
3535330,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-03-07,-19.0,6.0,-20.0,-47.0,-5.0,9.0
3535331,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-03-08,-13.0,8.0,-28.0,-39.0,-27.0,18.0
3535332,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-03-09,-17.0,1.0,-30.0,-40.0,-29.0,19.0
3535333,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-03-10,-12.0,5.0,-26.0,-39.0,-28.0,18.0
3535334,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-03-11,-25.0,-7.0,-41.0,-38.0,-31.0,21.0
3535335,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-03-12,-21.0,7.0,-38.0,-42.0,-29.0,20.0
3535336,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-03-13,-18.0,14.0,-36.0,-45.0,-15.0,14.0
3535337,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-03-14,-16.0,9.0,-21.0,-43.0,-2.0,9.0
3535338,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-03-15,-7.0,12.0,-21.0,-34.0,-24.0,17.0
3535339,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-03-16,-14.0,8.0,-24.0,-33.0,-28.0,19.0
3535340,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-03-17,-13.0,7.0,-22.0,-36.0,-27.0,19.0
3535341,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-03-18,-14.0,6.0,-21.0,-37.0,-28.0,18.0
3535342,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-03-19,-16.0,14.0,-31.0,-38.0,-27.0,18.0
3535343,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-03-20,-13.0,21.0,-25.0,-40.0,-13.0,12.0
3535344,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-03-21,-23.0,3.0,-26.0,-44.0,-5.0,10.0
3535345,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-03-22,-9.0,13.0,-25.0,-33.0,-25.0,18.0
3535346,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-03-23,-14.0,7.0,-25.0,-37.0,-28.0,18.0
3535347,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-03-24,-13.0,11.0,-26.0,-40.0,-26.0,18.0
3535348,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-03-25,-16.0,6.0,-25.0,-40.0,-28.0,18.0
3535349,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-03-26,-18.0,14.0,-31.0,-43.0,-28.0,19.0
3535350,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-03-27,-16.0,22.0,-29.0,-46.0,-13.0,12.0
3535351,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-03-28,-17.0,12.0,-16.0,-45.0,-1.0,5.0
3535352,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-03-29,-10.0,14.0,-22.0,-38.0,-26.0,17.0
3535353,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-03-30,-10.0,17.0,-23.0,-38.0,-28.0,19.0
3535354,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-03-31,2.0,33.0,-14.0,-25.0,-30.0,15.0
3535355,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-04-01,-52.0,-12.0,-37.0,-47.0,-66.0,25.0
3535356,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-04-02,-73.0,-48.0,-54.0,-75.0,-74.0,35.0
3535357,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-04-03,-36.0,5.0,-39.0,-61.0,-39.0,19.0
3535358,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-04-04,-27.0,4.0,-29.0,-49.0,-5.0,9.0
3535359,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-04-05,-8.0,21.0,-22.0,-37.0,-25.0,17.0
3535360,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-04-06,-13.0,15.0,-24.0,-41.0,-28.0,19.0
3535361,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-04-07,-14.0,13.0,-23.0,-41.0,-28.0,20.0
3535362,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-04-08,-12.0,16.0,-23.0,-33.0,-29.0,19.0
3535363,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-04-09,-27.0,9.0,-35.0,-50.0,-49.0,25.0
3535364,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-04-10,-23.0,17.0,-36.0,-47.0,-17.0,16.0
3535365,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-04-11,-28.0,2.0,-33.0,-47.0,-5.0,12.0
3535366,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-04-12,-15.0,12.0,-30.0,-41.0,-27.0,21.0
3535367,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-04-13,-20.0,7.0,-32.0,-50.0,-31.0,23.0
3535368,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-04-14,-17.0,8.0,-32.0,-41.0,-30.0,21.0
3535369,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-04-15,-18.0,10.0,-32.0,-42.0,-30.0,22.0
3535370,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-04-16,-19.0,18.0,-42.0,-46.0,-31.0,21.0
3535371,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-04-17,-21.0,21.0,-39.0,-50.0,-13.0,16.0
3535372,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-04-18,-24.0,9.0,-35.0,-53.0,-4.0,13.0
3535373,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-04-19,-15.0,13.0,-35.0,-42.0,-28.0,22.0
3535374,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-04-20,-15.0,14.0,-33.0,-38.0,-30.0,22.0
3535375,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-04-21,-14.0,11.0,-30.0,-40.0,-29.0,22.0
3535376,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-04-22,-19.0,5.0,-30.0,-44.0,-30.0,22.0
3535377,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-04-23,-20.0,16.0,-39.0,-46.0,-29.0,24.0
3535378,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-04-24,-16.0,19.0,-31.0,-50.0,-11.0,13.0
3535379,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-04-25,-23.0,8.0,-31.0,-48.0,-3.0,12.0
3535380,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-04-26,-11.0,17.0,-28.0,-43.0,-26.0,20.0
3535381,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-04-27,-16.0,10.0,-28.0,-41.0,-29.0,21.0
3535382,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-04-28,-13.0,14.0,-27.0,-39.0,-29.0,20.0
3535383,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-04-29,-15.0,10.0,-26.0,-41.0,-29.0,21.0
3535384,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-04-30,-11.0,30.0,-32.0,-35.0,-27.0,21.0
3535385,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-05-01,-17.0,30.0,-29.0,-47.0,-25.0,16.0
3535386,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-05-02,-17.0,18.0,-23.0,-47.0,-2.0,11.0
3535387,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-05-03,-4.0,26.0,-23.0,-34.0,-25.0,20.0
3535388,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-05-04,-10.0,22.0,-26.0,-37.0,-28.0,21.0
3535389,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-05-05,-8.0,21.0,-26.0,-36.0,-28.0,21.0
3535390,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-05-06,-14.0,14.0,-25.0,-39.0,-30.0,21.0
3535391,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-05-07,-16.0,22.0,-33.0,-44.0,-28.0,22.0
3535392,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-05-08,-18.0,21.0,-36.0,-44.0,-13.0,15.0
3535393,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-05-09,-8.0,27.0,-22.0,-44.0,4.0,10.0
3535394,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-05-10,-10.0,16.0,-32.0,-36.0,-27.0,21.0
3535395,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-05-11,-13.0,23.0,-31.0,-36.0,-29.0,22.0
3535396,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-05-12,-10.0,24.0,-31.0,-32.0,-27.0,21.0
3535397,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-05-13,-15.0,22.0,-25.0,-40.0,-48.0,25.0
3535398,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-05-14,-11.0,37.0,-35.0,-38.0,-27.0,23.0
3535399,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-05-15,-9.0,44.0,-29.0,-38.0,-11.0,15.0
3535400,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-05-16,-11.0,32.0,-21.0,-43.0,6.0,9.0
3535401,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-05-17,-1.0,37.0,-19.0,-34.0,-23.0,20.0
3535402,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-05-18,-5.0,35.0,-21.0,-34.0,-25.0,21.0
3535403,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-05-19,-3.0,31.0,-21.0,-31.0,-24.0,20.0
3535404,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-05-20,-11.0,22.0,-25.0,-34.0,-27.0,22.0
3535405,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-05-21,-6.0,46.0,-24.0,-39.0,-24.0,21.0
3535406,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-05-22,-11.0,41.0,-26.0,-37.0,-7.0,15.0
3535407,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-05-23,-14.0,34.0,-17.0,-44.0,5.0,10.0
3535408,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-05-24,-3.0,34.0,-21.0,-30.0,-23.0,19.0
3535409,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-05-25,-3.0,39.0,-16.0,-37.0,-23.0,20.0
3535410,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-05-26,-3.0,35.0,-13.0,-37.0,-23.0,19.0
3535411,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-05-27,-7.0,29.0,-17.0,-37.0,-25.0,19.0
3535412,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-05-28,-11.0,35.0,-26.0,-42.0,-20.0,21.0
3535413,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-05-29,-4.0,50.0,-19.0,-43.0,-3.0,13.0
3535414,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-05-30,-10.0,35.0,-14.0,-44.0,8.0,7.0
3535415,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-05-31,9.0,48.0,-4.0,-30.0,-18.0,17.0
3535416,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-06-01,-6.0,31.0,-23.0,-32.0,-22.0,21.0
3535417,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-06-02,-11.0,29.0,-25.0,-46.0,-27.0,23.0
3535418,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-06-03,-2.0,36.0,-10.0,-31.0,-21.0,19.0
3535419,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-06-04,-8.0,41.0,-23.0,-38.0,-20.0,21.0
3535420,PH,Philippines,,,Bacolod Metropolitan Area,,,ChIJP0GxCmvSrjMRMF16rgQBE78,2021-06-05,-14.0,37.0,-30.0,-40.0,-5.0,16.0
